"sensor_id","id_collar","accel_x","accel_y","accel_z","gyro_x","gyro_y","gyro_z","temp","bateria","fecha","vaca_id","nombre_vaca","raza","codigo_identificacion","peso","sexo","fecha_nacimiento","estado_vaca","collar_id","collar_codigo","collar_fecha_registro","asignacion_inicio","asignacion_fin"
"254","1","-7.42","-5.93","-1.81","-0.09","-0.01","-0.02","19.03","3.85","2025-07-13 12:08:27","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"253","1","-7.42","-5.92","-1.87","-0.09","-0.01","-0.02","19.06","3.85","2025-07-13 12:08:22","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"252","1","-7.42","-5.93","-1.89","-0.09","-0.01","-0.02","19.03","3.85","2025-07-13 12:08:16","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"251","1","-7.42","-5.93","-1.85","-0.09","-0.01","-0.02","19.02","3.85","2025-07-13 12:08:11","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"250","1","-7.43","-5.95","-1.85","-0.09","-0.01","-0.02","19.03","3.85","2025-07-13 12:08:06","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"249","1","-7.41","-5.94","-1.84","-0.09","-0.01","-0.02","19.02","3.85","2025-07-13 12:08:02","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"248","1","-7.39","-5.94","-1.87","-0.09","-0.01","-0.02","19","3.85","2025-07-13 12:07:56","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"247","1","-7.44","-5.94","-1.87","-0.09","-0.01","-0.02","19","3.85","2025-07-13 12:07:50","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"246","1","-7.41","-5.92","-1.84","-0.09","-0.01","-0.02","19","3.85","2025-07-13 12:07:42","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"245","1","-7.43","-5.94","-1.92","-0.07","-0.01","-0.01","18.99","3.85","2025-07-13 12:07:35","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"244","1","-7.42","-5.95","-1.96","-0.09","-0.01","-0.02","18.98","3.85","2025-07-13 12:07:24","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"243","1","-7.37","-5.95","-1.94","-0.11","-0.02","-0.03","18.97","3.85","2025-07-13 12:07:19","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"242","1","-7.41","-5.95","-1.9","-0.09","-0.01","-0.02","18.98","3.85","2025-07-13 12:07:13","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"241","1","-7.4","-5.95","-1.89","-0.09","-0.01","-0.02","18.97","3.85","2025-07-13 12:07:08","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"240","1","-7.4","-5.92","-1.88","-0.09","-0.01","-0.02","18.95","3.85","2025-07-13 12:07:03","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"239","1","-7.44","-5.92","-1.88","-0.09","-0.01","-0.02","18.92","3.85","2025-07-13 12:06:58","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"238","1","-7.43","-5.94","-1.88","-0.09","-0.01","-0.02","18.94","3.85","2025-07-13 12:06:52","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"237","1","-7.43","-5.91","-1.87","-0.09","-0.01","-0.02","18.93","3.85","2025-07-13 12:06:47","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"236","1","-7.42","-5.93","-1.93","-0.08","-0.01","-0.02","18.92","3.85","2025-07-13 12:06:42","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"235","1","-7.43","-5.94","-1.88","-0.09","-0.01","-0.02","18.93","3.85","2025-07-13 12:06:37","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"234","1","-7.43","-5.93","-1.88","-0.09","-0.01","-0.02","18.92","3.85","2025-07-13 12:06:31","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"233","1","-7.41","-5.94","-1.89","-0.09","-0.01","-0.02","18.9","3.85","2025-07-13 12:06:26","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"232","1","-7.42","-5.92","-1.83","-0.12","-0.02","-0.03","18.88","3.85","2025-07-13 12:06:21","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"231","1","-7.39","-5.93","-1.9","-0.09","-0.01","-0.02","18.89","3.85","2025-07-13 12:06:16","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"230","1","-7.41","-5.92","-1.87","-0.09","-0.01","-0.02","18.86","3.85","2025-07-13 12:06:10","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"229","1","-7.42","-5.93","-1.87","-0.1","-0.01","-0.02","18.85","3.85","2025-07-13 12:06:05","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"228","1","-7.43","-5.97","-1.92","-0.05","0","-0.01","18.84","3.85","2025-07-13 12:06:00","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"227","1","-7.38","-5.95","-1.88","-0.1","-0.01","-0.02","18.84","3.85","2025-07-13 12:05:55","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"226","1","-7.39","-5.95","-1.89","-0.09","-0.01","-0.02","18.8","3.85","2025-07-13 12:05:49","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"225","1","-7.42","-5.93","-1.89","-0.09","-0.01","-0.02","18.8","3.85","2025-07-13 12:05:44","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"224","1","-7.4","-5.93","-1.89","-0.09","-0.01","-0.02","18.79","3.85","2025-07-13 12:05:39","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"223","1","-7.41","-5.94","-1.89","-0.09","-0.01","-0.02","18.79","3.85","2025-07-13 12:05:34","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"222","1","-7.41","-5.92","-1.88","-0.09","-0.01","-0.02","18.75","3.85","2025-07-13 12:05:33","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"221","1","-7.42","-5.95","-1.91","-0.09","-0.01","-0.02","18.77","3.85","2025-07-13 12:05:25","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"220","1","-7.42","-5.95","-1.9","-0.09","-0.01","-0.02","18.71","3.85","2025-07-13 12:05:18","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"219","1","-7.41","-5.95","-1.9","-0.09","-0.01","-0.02","18.72","3.85","2025-07-13 12:05:13","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"218","1","-7.42","-5.94","-1.9","-0.09","-0.01","-0.02","18.68","3.85","2025-07-13 12:05:08","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"217","1","-7.41","-5.94","-1.89","-0.09","-0.01","-0.02","18.69","3.85","2025-07-13 12:05:02","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"216","1","-7.42","-5.94","-1.88","-0.09","-0.01","-0.02","18.65","3.85","2025-07-13 12:04:57","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"215","1","-7.41","-5.96","-1.89","-0.09","-0.01","-0.02","18.63","3.85","2025-07-13 12:04:52","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"214","1","-7.4","-5.94","-1.88","-0.09","-0.01","-0.02","18.6","3.85","2025-07-13 12:04:47","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"213","1","-7.41","-5.95","-1.89","-0.09","-0.01","-0.02","18.62","3.85","2025-07-13 12:04:41","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"212","1","-7.4","-5.93","-1.87","-0.09","-0.01","-0.02","18.57","3.85","2025-07-13 12:04:36","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"211","1","-7.42","-5.91","-1.88","-0.09","-0.01","-0.02","18.54","3.85","2025-07-13 12:04:31","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"210","1","-7.41","-5.94","-1.92","-0.1","-0.01","-0.02","18.53","3.85","2025-07-13 12:04:26","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"209","1","-7.41","-5.93","-1.89","-0.09","-0.01","-0.02","18.5","3.85","2025-07-13 12:04:20","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"208","1","-7.4","-5.93","-1.86","-0.09","-0.01","-0.02","18.45","3.85","2025-07-13 12:04:16","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"207","1","-7.35","-6","-1.94","-0.12","-0.02","-0.03","18.43","3.85","2025-07-13 12:04:10","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"206","1","-7.38","-5.95","-1.88","-0.1","-0.02","-0.03","18.41","3.85","2025-07-13 12:04:04","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"205","1","-7.42","-5.94","-1.88","-0.09","-0.01","-0.02","18.36","3.85","2025-07-13 12:04:00","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"204","1","-7.42","-5.94","-1.89","-0.09","-0.01","-0.02","18.35","3.85","2025-07-13 12:03:54","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"203","1","-7.42","-5.95","-1.89","-0.09","-0.01","-0.02","18.33","3.85","2025-07-13 12:03:50","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"202","1","-7.41","-5.95","-1.87","-0.09","-0.01","-0.02","18.28","3.85","2025-07-13 12:03:44","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"201","1","-7.39","-5.94","-1.85","-0.09","-0.01","-0.02","18.22","3.85","2025-07-13 12:03:38","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"200","1","-7.43","-5.93","-1.86","-0.09","-0.01","-0.02","18.19","3.85","2025-07-13 12:03:33","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"199","1","-7.4","-5.96","-1.87","-0.09","-0.01","-0.02","18.16","3.85","2025-07-13 12:03:28","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"198","1","-7.42","-5.96","-1.89","-0.09","-0.01","-0.02","18.12","3.85","2025-07-13 12:03:24","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"197","1","-6.93","-6.51","-1.82","-0.09","-0.01","-0.02","19.68","3.85","2025-07-13 00:07:33","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"196","1","-6.96","-6.47","-1.89","-0.09","-0.01","-0.02","19.69","3.85","2025-07-13 00:07:28","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"195","1","-6.92","-6.52","-1.89","-0.1","-0.02","-0.03","19.7","3.85","2025-07-13 00:07:22","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"194","1","-6.95","-6.53","-1.82","-0.1","-0.01","-0.02","19.69","3.85","2025-07-13 00:07:17","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"193","1","-6.95","-6.53","-1.83","-0.09","-0.01","-0.02","19.69","3.85","2025-07-13 00:07:12","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"192","1","-6.96","-6.5","-1.82","-0.09","-0.01","-0.02","19.67","3.85","2025-07-13 00:07:07","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"191","1","-6.95","-6.49","-1.85","-0.09","-0.01","-0.02","19.69","3.85","2025-07-13 00:07:02","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"190","1","-6.95","-6.53","-1.84","-0.09","-0.01","-0.02","19.69","3.85","2025-07-13 00:06:56","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"189","1","-6.96","-6.52","-1.84","-0.09","-0.01","-0.02","19.69","3.85","2025-07-13 00:06:51","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"188","1","-6.95","-6.52","-1.85","-0.09","-0.01","-0.02","19.68","3.85","2025-07-13 00:06:46","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"187","1","-6.93","-6.52","-1.86","-0.09","-0.01","-0.02","19.68","3.85","2025-07-13 00:06:40","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"186","1","-6.94","-6.52","-1.86","-0.09","-0.01","-0.02","19.68","3.85","2025-07-13 00:06:35","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"185","1","-6.96","-6.5","-1.86","-0.09","-0.01","-0.02","19.66","3.85","2025-07-13 00:06:30","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"184","1","-6.92","-6.51","-1.86","-0.09","-0.01","-0.02","19.69","3.85","2025-07-13 00:06:25","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"183","1","-6.93","-6.52","-1.87","-0.09","-0.01","-0.02","19.69","3.85","2025-07-13 00:06:19","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"182","1","-6.97","-6.51","-1.79","-0.1","-0.01","-0.02","19.67","3.85","2025-07-13 00:06:14","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"181","1","-6.93","-6.51","-1.84","-0.09","-0.01","-0.02","19.67","3.85","2025-07-13 00:06:09","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"180","1","-6.94","-6.52","-1.84","-0.09","-0.01","-0.02","19.67","3.85","2025-07-13 00:06:04","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"179","1","-6.93","-6.51","-1.87","-0.09","-0.01","-0.02","19.68","3.85","2025-07-13 00:05:59","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"178","1","-6.93","-6.51","-1.88","-0.09","-0.01","-0.02","19.67","3.85","2025-07-13 00:05:53","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"177","1","-6.94","-6.51","-1.86","-0.09","-0.01","-0.02","19.69","3.85","2025-07-13 00:05:48","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"176","1","-6.94","-6.52","-1.86","-0.09","-0.01","-0.02","19.67","3.85","2025-07-13 00:05:43","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"175","1","-6.95","-6.5","-1.85","-0.09","-0.01","-0.02","19.68","3.85","2025-07-13 00:05:41","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"174","1","-6.93","-6.51","-1.86","-0.09","-0.01","-0.02","19.67","3.85","2025-07-13 00:05:37","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"173","1","-6.96","-6.53","-1.86","-0.09","-0.01","-0.02","19.67","3.85","2025-07-13 00:05:27","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"172","1","-6.95","-6.51","-1.87","-0.09","-0.01","-0.02","19.68","3.85","2025-07-13 00:05:22","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"171","1","-6.94","-6.51","-1.83","-0.09","-0.01","-0.02","19.66","3.85","2025-07-13 00:05:17","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"170","1","-6.94","-6.52","-1.85","-0.09","-0.01","-0.02","19.69","3.85","2025-07-13 00:05:11","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"169","1","-6.94","-6.54","-1.85","-0.09","-0.01","-0.02","19.68","3.85","2025-07-13 00:05:06","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"168","1","-6.94","-6.53","-1.85","-0.09","-0.01","-0.02","19.67","3.85","2025-07-13 00:05:01","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"167","1","-6.94","-6.53","-1.83","-0.09","-0.01","-0.02","19.67","3.85","2025-07-13 00:04:55","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"166","1","-6.96","-6.5","-1.8","-0.09","-0.01","-0.02","19.65","3.85","2025-07-13 00:04:50","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"165","1","-6.95","-6.52","-1.85","-0.09","-0.01","-0.02","19.65","3.85","2025-07-13 00:04:45","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"164","1","-6.94","-6.53","-1.85","-0.09","-0.01","-0.02","19.65","3.85","2025-07-13 00:04:40","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"163","1","-6.94","-6.53","-1.84","-0.09","-0.01","-0.02","19.66","3.85","2025-07-13 00:04:34","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"162","1","-6.94","-6.53","-1.85","-0.09","-0.01","-0.02","19.64","3.85","2025-07-13 00:04:29","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"161","1","-6.93","-6.53","-1.86","-0.09","-0.01","-0.02","19.64","3.85","2025-07-13 00:04:24","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"160","1","-6.94","-6.51","-1.83","-0.09","-0.01","-0.02","19.64","3.85","2025-07-13 00:04:19","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"159","1","-6.95","-6.51","-1.87","-0.09","-0.01","-0.02","19.64","3.85","2025-07-13 00:04:14","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"158","1","-6.91","-6.55","-1.86","-0.09","-0.01","-0.02","19.62","3.85","2025-07-13 00:04:08","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"157","1","-6.93","-6.52","-1.87","-0.09","-0.01","-0.02","19.64","3.85","2025-07-13 00:04:03","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"156","1","-6.92","-6.51","-1.87","-0.09","-0.01","-0.02","19.64","3.85","2025-07-13 00:03:58","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"155","1","-6.94","-6.53","-1.84","-0.09","-0.01","-0.02","19.65","3.85","2025-07-13 00:03:52","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"154","1","-6.91","-6.54","-1.9","-0.09","-0.01","-0.02","19.67","3.85","2025-07-13 00:03:47","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"153","1","-6.94","-6.51","-1.82","-0.09","-0.01","-0.02","19.67","3.85","2025-07-13 00:03:42","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"152","1","-6.93","-6.55","-1.89","-0.1","-0.01","-0.02","19.64","3.85","2025-07-13 00:03:37","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"151","1","-6.94","-6.51","-1.85","-0.09","-0.01","-0.02","19.63","3.85","2025-07-13 00:03:31","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"150","1","-6.94","-6.51","-1.85","-0.09","-0.01","-0.02","19.64","3.85","2025-07-13 00:03:26","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"149","1","-6.95","-6.51","-1.86","-0.09","-0.01","-0.02","19.64","3.85","2025-07-13 00:03:21","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"148","1","-6.94","-6.51","-1.82","-0.09","-0.01","-0.02","19.64","3.85","2025-07-13 00:03:16","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"147","1","-6.94","-6.51","-1.86","-0.09","-0.01","-0.02","19.64","3.85","2025-07-13 00:03:10","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"146","1","-6.94","-6.52","-1.86","-0.09","-0.01","-0.02","19.63","3.85","2025-07-13 00:03:05","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"145","1","-6.91","-6.53","-1.85","-0.09","-0.01","-0.02","19.63","3.85","2025-07-13 00:03:00","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"144","1","-6.93","-6.54","-1.86","-0.09","-0.01","-0.02","19.62","3.85","2025-07-13 00:02:55","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
"143","1","-6.94","-6.51","-1.87","-0.09","-0.01","-0.02","19.62","3.85","2025-07-13 00:02:23","1","Vaca Prueba",NULL,"VAC-001",NULL,"H","2022-01-01","activa","1","COLLAR-001","2025-07-12","2025-07-13",NULL
